CODIGO;DESCRIPCION;LOCALIZACION CP;LOCALIZACION (localidad);LOCALIZACION (domicilio);TELEFONO;CODIGO HORARIO;HORARIO;CCAA;CODIGO PROVINCIA;PROVINCIA;COOR X WGS 84;COOR Y WGS 84;COOR X ETRS 89;COOR Y ETRS 89;ACCESO;LATITUD WGS 84;LONGITUD WGS 84;LATITUD ETRS 89;LONGITUD ETRS 89;CODTIPO
1547794;FERROL SUC 1. CARANZA;15406;FERROL;AV. CASTELAO 21;981326673;HX;L-V: DE 08:30 A 18:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-913639.425140176;5385947.64602517;78872.6860351563;4827762.30200196;S;43.48408790019;-8.20736259778;43.48408790019;-8.20736259778;OFICINA
1550002;FENE;15500;FENE;RUA DA FRAGA 22;981343053;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-908827.7952858055;5384315.087868144;82295.23067690147;4826361.855238933;S;43.47344616793;-8.16413899138;43.47344616887;-8.16413899138;OFICINA
1551008;NEDA;15510;NEDA;AV. ALGECIRAS 63;981380649;I9;L-V: DE 10:30 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-908149.464443186;5388424.32509127;82972.9979039151;4829306.23199145;S;43.50022840539;-8.15804544174;43.50022840539;-8.15804544174;OFICINA
1555257;VALDOVIÑO;15552;VALDOVIÑO;AV GÁNDARA DE ABAIXO   5;981487267;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-906309.0096258363;5405376.361527657;85069.95003053901;4841482.3192541385;S;43.61058892646;-8.14151235482;43.6105889274;-8.14151235482;OFICINA
1557001;NARON;15570;NARÓN;RUA GARDA 1;981382382;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-911795.1417707795;5388838.85399516;80343.58208934421;4829771.349301164;S;43.50292946679;-8.19079511839;43.50292946773;-8.19079511839;OFICINA
1560002;PONTEDEUME;15600;PONTEDEUME;AV. FERROL 7;981431252;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-909895.991907409;5374278.84951501;81066.2297973642;4819138.57781983;S;43.40798437562;-8.1737347649;43.40798437562;-8.1737347649;OFICINA
1561394;A CORUÑA SUC 4. OS CASTROS;15009;CORUÑA (A);CL GENERAL SALCEDO MOLINUEVO 13;981289211;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-934190.3839444463;5365529.508140069;62980.4336924277;4813915.931610472;S;43.35085863987;-8.39197500175;43.35085864081;-8.39197500175;OFICINA
1562009;MUGARDOS;15620;MUGARDOS;RUA. CONTRAMAESTRE CASADO 16;981470200;IP;L-V: DE 10:00 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-918756.592841252;5382401.15125407;74992.150817872;4825428.30023194;S;43.46096790048;-8.25333089735;43.46096790048;-8.25333089735;OFICINA
1562420;ARES;15624;ARES;AV. MUGARDOS 31 BAIXO;981448543;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-917562.324110054;5377222.88307019;75623.5078125009;4821621.81079102;S;43.42719430087;-8.2426025988;43.42719430087;-8.2426025988;OFICINA
1563005;MIÑO;15630;MIÑO;RUA. A CARREIRA 32;981784634;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-913517.096081098;5364934.11886694;78007.7120361328;4812525.36358643;S;43.34696929994;-8.20626369714;43.34696929994;-8.20626369714;OFICINA
1566001;CAMBRE;15660;CAMBRE (SANTA MARÍA);PRA DO MOSTEIRO 4, BAIXO;981655331;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-928905.2659740517;5356485.484815382;66407.66421290353;4807101.973340569;S;43.29175231395;-8.34449797924;43.29175231489;-8.34449797924;OFICINA
1567009;BURGO O-CULLEREDO;15670;BURGO (O);RUA ALFONSO VII  1;981660141;L2;L-V: DE 09:15 A 13:45/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-931193.373627051;5360240.87826064;64915.4804915516;4809936.25647364;S;43.3163023;-8.3650524;43.3163023;-8.3650524;OFICINA
1567894;A CORUÑA SUC 6;15011;CORUÑA (A);AV DE GRAN CANARIA 21;981128215;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-937693.6247577312;5368791.63625343;60583.62289639557;4816448.37194333;S;43.37216384637;-8.42344514941;43.37216384731;-8.42344514941;OFICINA
1567904;O TEMPLE;15679;TEMPLE (O);RUA. CONSTITUCION 27;981652166;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-930410.902966646;5360812.44035964;65512.3077585017;4810314.50772201;S;43.32003788117;-8.35802334646;43.32003788117;-8.35802334646;OFICINA
1568001;ORDES;15680;ORDES;RUA. MERCADO 8;981680963;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-936048.172229891;5323895.48258592;59664.5917968759;4783725.56921387;S;43.0782867003;-8.40866379786;43.0782867003;-8.40866379786;OFICINA
1568869;SIGÜEIRO (OROSO);15888;SIGÜEIRO;RUA. ROSALIA DE CASTRO 3;981696254;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-940290.903072164;5307515.46370314;55783.6387939453;4771977.5881958;S;42.97071520129;-8.44677689748;42.97071520129;-8.44677689748;OFICINA
1568894;A CORUÑA SUC 7. MONTE ALTO;15002;CORUÑA (A);CL DE SAN VICENTE DE PAUL 9;981223049;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-934790.4659189483;5369470.497206605;62728.93031976232;4816803.319243731;S;43.37659659833;-8.39736562984;43.37659659927;-8.39736562984;OFICINA
1575894;PORTO DE SANTA CRUZ;15179;PORTO DE SANTA CRUZ;RUA. DO REPICHO 26;981614387;JC;L-V: DE 09:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-929195.328610415;5365054.486530035;66595.71253111708;4813336.541602028;S;43.34775561361;-8.34710365623;43.34775561455;-8.34710365623;OFICINA
1577294;NOVO MESOIRO;15190;MESOIRO;RUA. RIBEIRA SACRA 21;981081544;GF;L-V: DE 09:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-939839.321699321;5361544.5312102;58677.7027743142;4811291.51522013;S;43.32482230102;-8.44272027299;43.32482230102;-8.44272027299;OFICINA
1580858;MELIDE;15800;MELIDE;CL DEL OBISPO VARELA FONDEVILA Y VEREA 20;981505866;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-891706.0651041109;5298935.7511371;91010.61302819155;4763489.872771174;S;42.91429496138;-8.01033187225;42.91429496232;-8.01033187225;OFICINA
1581002;ARZUA;15810;ARZÚA;RUA. RAMON FRANCO 38;981500486;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-908798.274164645;5301111.22751871;78572.5194091806;4765839.38439942;S;42.92860579971;-8.16387379864;42.92860579971;-8.16387379864;OFICINA
1583005;NEGREIRA;15830;NEGREIRA;RUA. CACHURRA 11;981886275;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-972514.333427786;5298212.69847927;31705.3901977548;4766757.3682251;S;42.90953780064;-8.73624489743;42.90953780064;-8.73624489743;OFICINA
1586432;BERTAMIRANS (AMES);15220;BERTAMIRÁNS;PRA. MAHIA 10;981884713;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-963066.692728186;5290654.26150236;38263.408630372;4760760.29278565;S;42.85978680058;-8.65137529704;42.85978680058;-8.65137529704;OFICINA
1588367;RAMALLOSA (TEO);15883;CACHEIRAS;TV DE CACHEIRAS 24, BAIXO;981809631;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-951237.2758588251;5285552.727254442;46701.26024520048;4756448.628318997;S;42.82618490109;-8.54510983728;42.82618490203;-8.54510983728;OFICINA
1589505;O MILLADOIRO (AMES);15895;MILLADOIRO (O);RUA. AGRO DA MAGDALENA 8;981538429;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-955032.230757797;5288176.50087962;44041.293395997;4758553.15979004;S;42.84346899997;-8.57920049716;42.84346899997;-8.57920049716;OFICINA
1590001;PADRON;15900;PADRÓN;PRA DOS FILLOS E AMIGOS DE PADRON 1;981811061;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-964169.4827975931;5272361.021927142;36551.66012271983;4747420.616727496;S;42.73921134663;-8.66128182879;42.73921134757;-8.66128182879;OFICINA
1592002;RIANXO;15920;RIANXO;RUA. RINLO 59;981860553;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-981440.900125018;5259656.36036584;23203.4776000995;4738969.29980469;S;42.65533341079;-8.81643361042;42.65533341079;-8.81643361042;OFICINA
1593002;BOIRO;15930;BOIRO;RUA. ESTATUTO DE GALICIA 12;981845714;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-988502.795953601;5258645.7414293;17949.9734397842;4738588.5654893;S;42.6486563;-8.8798717;42.6486563;-8.8798717;OFICINA
1594001;POBRA DO CARAMIÑAL;15940;POBRA DO CARAMIÑAL (A);RUA DIAZ DE RABAGO 24;981830404;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-994940.3742778612;5252529.020879519;12891.20045517082;4734429.933844522;S;42.60822812275;-8.93770145001;42.60822812369;-8.93770145001;OFICINA
1596001;SANTA UXIA DE RIBEIRA;15960;SANTA UXÍA DE RIBEIRA;AV. DEL MALECON 36;981872916;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-1000846.7512;5244515.8790857;8119.10229452847;4728849.81557726;S;42.5552259105;-8.99075933664;42.55522591144;-8.99075933664;OFICINA
1597001;PORTO DO SON;15970;PORTO DO SON;RUA. MANUEL RODRIGUEZ PAZOS 5 BAIXO;981853353;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-1002436.66732164;5270187.23907579;8288.97137945024;4747778.86923778;S;42.72486776564;-9.00504179617;42.72486776658;-9.00504179617;OFICINA
1600010;CUENCA OP;16001;CUENCA;PARQUE DE SAN JULIAN 16;969237683;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-237613.119679089;4876672.35119268;573798.435435956;4436307.08160419;S;40.07379899753;-2.13451497115;40.07379899753;-2.13451497115;OFICINA
1610001;VALVERDE DE JUCAR;16100;VALVERDE DE JÚCAR;PL. MAYOR, S/N;969201291;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-247010.291330242;4825093.41517853;566945.324401856;4396785.90722656;S;39.71832050044;-2.21893120037;39.71832050044;-2.21893120037;OFICINA
1610794;CUENCA SUC 1. BARRIO ESTACIÓN;16004;CUENCA;HERMANOS BECERRIL 34;969220803;GS;L-V: DE 08:30 A 14:30 Y DE 16:30 A 20:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-237181.638763946;4874676.05772075;574143.823372037;4434787.02459611;S;40.0600749916;-2.13063891214;40.0600749916;-2.13063891214;OFICINA
1620001;MOTILLA DEL PALANCAR;16200;MOTILLA DEL PALANCAR;CR VALENCIA 48;969331279;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-212357.93025427216;4802515.249345108;593837.1209209696;4379729.928992156;S;39.56213352771;-1.90764374451;39.56213352864;-1.90764374451;OFICINA
1622001;QUINTANAR DEL REY;16220;QUINTANAR DEL REY;AV DE CUENCA 8;967496821;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-214917.16356805613;4770950.907666901;592150.3721476312;4355407.39490607;S;39.34319283546;-1.93063372853;39.34319283639;-1.93063372853;OFICINA
1623001;VILLANUEVA DE LA JARA;16230;VILLANUEVA DE LA JARA;CL Nieves 4;967493004;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-217237.2955705332;4784841.381956688;590230.0006986649;4366088.777443883;S;39.43962657354;-1.95147582892;39.43962657447;-1.95147582892;OFICINA
1623501;INIESTA;16235;INIESTA;PL. MAYOR, 4;967490302;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-194865.692622182;4785454.52384612;607518.068786621;4366781.2208252;S;39.44388020052;-1.75050830033;39.44388020052;-1.75050830033;OFICINA
1623901;CASASIMARRO;16239;CASASIMARRO;CL DE LOS CURAS 39;967487747;AT;L-V: DE 09:00 A 11:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-226870.558258123;4777929.56765525;582839.729997987;4360682.15860648;S;39.3916584;-2.0380129;39.3916584;-2.0380129;OFICINA
1630001;CAÑETE;16300;CAÑETE;C/ CARRETERA DE VALDEMECA 4;969346061;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-183375.652864307;4872080.05602429;615397.507812502;4433320.16540528;S;40.04222400994;-1.64729151703;40.04222400994;-1.64729151703;OFICINA
1640001;TARANCON;16400;TARANCÓN;INES DE LA CARRERA, 3;969321107;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-334537.874931913;4867504.37106599;499555.784240723;4428950.23083496;S;40.01074867806;-3.00520486168;40.01074867806;-3.00520486168;OFICINA
1641001;HORCAJO DE SANTIAGO;16410;HORCAJO DE SANTIAGO;ALONSO CESPEDES 9 ;969128313;AV;L-V: DE 08:30 A 11:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-333872.325094823;4842783.04628763;500066.211163376;4410048.30200914;S;39.84044394595;-2.99922612577;39.84044394595;-2.99922612577;OFICINA
1650001;HUETE;16500;HUETE;PZ DE LA MERCED 7;969371286;AL;L-V: DE 09:30 A 13:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-299388.329684737;4887078.44700844;526452.112182617;4443929.79302979;S;40.14529346087;-2.68945112443;40.14529346087;-2.68945112443;OFICINA
1660001;SAN CLEMENTE;16600;SAN CLEMENTE;CARMEN, 23;969301679;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-269889.864263232;4780015.91963262;549550.850585937;4362006.07403565;S;39.40614121542;-2.42446190097;39.40614121542;-2.42446190097;OFICINA
1663001;MOTA DEL CUERVO;16630;MOTA DEL CUERVO;ALDU 1;967180139;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-319403.704766783;4793650.20627794;511241.445617676;4372351.70703125;S;39.50071220087;-2.86925229796;39.50071220087;-2.86925229796;OFICINA
1664001;BELMONTE;16640;BELMONTE;PZ DE CORREOS 4;967187502;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-301167.919175998;4802267.04668556;525304.279035824;4379010.82047664;S;39.5604145984;-2.70543744882;39.5604145994;-2.70543744882;OFICINA
1666001;LAS PEDROÑERAS;16660;PEDROÑERAS (LAS);CL ARRABAL DEL COSO 11;967161343;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-297322.6604827204;4786032.646399537;528317.2796223811;4366533.0783299785;S;39.44789064546;-2.67089490227;39.44789064639;-2.67089490227;OFICINA
1667001;EL PROVENCIO;16670;PROVENCIO (EL);PL.DE LOS ALCALDES, 2 ;967165750;AG;L-V: DE 09:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-286393.015661538;4775687.07591826;536802.994908945;4358599.92370773;S;39.37608835752;-2.57271223234;39.37608835752;-2.57271223234;OFICINA
1670001;SISANTE;16700;SISANTE;CONVENTO, 1;969387403;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-245107.785531361;4779878.804912;568718.527038574;4362046.31781006;S;39.4051894994;-2.2018407;39.4051894994;-2.2018407;OFICINA
1680001;PRIEGO;16800;PRIEGO;LARGA, 1;969311129;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA-LA MANCHA;16;CUENCA;-257695.171253714;4931447.22058108;558093.800415039;4477850.4710083;S;40.44928263378;-2.31491510981;40.44928263378;-2.31491510981;OFICINA
1700010;GIRONA OP;17001;GIRONA;AVD. RAMON FOLCH 2;972483272;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;314201.023425008;5158914.83443928;982398.659742636;4664672.52168334;S;41.98621562047;2.82251581629;41.98621562141;2.82251581629;OFICINA
1705094;HOSTALRIC;17450;HOSTALRIC;CAR. MAYOR 76;972874535;I8;L-V: DE 08:30 A 11:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;293521.614259643;5123023.4180694;968759.499428066;4636966.96411646;S;41.74610945798;2.63674952309;41.74610945798;2.63674952309;OFICINA
1710001;LA BISBAL D'EMPORDA;17100;BISBAL D'EMPORDÀ (LA);CAR. PERE CANYA 41;972640837;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;338082.979317981;5154760.24102677;1000397.7754668;4662825.47475417;S;41.95846840308;3.03705107622;41.95846840402;3.03705107622;OFICINA
1713001;L'ESCALA;17130;ESCALA (L');AVD. GIRONA 58;972771651;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;348536.70865324896;5178945.649225553;1006895.2066892389;4681306.334319033;S;42.11982544841;3.1309585246;42.11982544935;3.1309585246;OFICINA
1716002;ANGLES;17160;ANGLÈS;PÇ. PAU CASALS 1;972422221;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;293475.853608725;5154550.32974801;967182.204223634;4660398.80200196;S;41.95706615116;2.63633844817;41.95706615116;2.63633844817;OFICINA
1719002;SALT;17190;SALT;PS. PAISOS CATALANS 46;972237081;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;311277.315037858;5157019.51800224;980317.350219727;4663118.35559082;S;41.97355889986;2.79625169698;41.97355889986;2.79625169698;OFICINA
1720005;PALAFRUGELL;17200;PALAFRUGELL;CAR. BARRIS I BUIXO 23;972300607;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;352672.065637848;5148250.38628521;1011614.12719727;4658769.46600342;S;41.91496683248;3.16810706844;41.91496683248;3.16810706844;OFICINA
1722004;SANT FELIU DE GUIXOLS;17220;SANT FELIU DE GUÍXOLS;CAR GIRONA 17;972321160;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;337414.6927085699;5128518.761516766;1001275.1753855676;4643289.2560322145;S;41.78293062764;3.03104775547;41.78293062857;3.03104775547;OFICINA
1722594;GIRONA SUC 2. AV. LLUIS PERICOT;17003;GIRONA;AVD. LLUÍS PERICOT 23;972483376;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;314415.600890144;5156731.41276399;982668.934872193;4663063.65190076;S;41.9716347436;2.82444339845;41.97163474454;2.82444339845;OFICINA
1723003;PALAMOS;17230;PALAMÓS;AVD. CATALUNYA 2;972314723;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;348028.933993097;5138795.82599444;1008656.48335641;4651495.65616664;S;41.85173467182;3.12639710722;41.85173467182;3.12639710722;OFICINA
1724015;LLAGOSTERA;17240;LLAGOSTERA;PS PAU CASALS 20;972830111;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;321865.87866792583;5134659.083378984;989346.9905195832;4647048.967072698;S;41.82404843207;2.89137038244;41.82404843301;2.89137038244;OFICINA
1724607;SANTA CRISTINA D'ARO;17246;SANTA CRISTINA D'ARO;CAR. SALVADOR ESPRIU 8;972835179;I6;L-V: DE 10:45 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;333412.321198221;5132933.61046428;998055.720414253;4646363.99654397;S;41.81249671022;2.99509384046;41.81249671116;2.99509384046;OFICINA
1725001;PLATJA D'ARO;17250;PLATJA D'ARO;AVD. CASTELL D'ARO 11;972817477;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;341227.801625467;5133713.75628229;1003849.64678955;4647355.21942139;S;41.81771990018;3.06530149567;41.81771990018;3.06530149567;OFICINA
1725101;CALONGE;17251;CALONGE;CAR. ANSELM CLAVE 14;972660460;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;342266.82875966;5140461.41838224;1004269.17498779;4652427.09661865;S;41.86287870538;3.07463523522;41.86287870538;3.07463523522;OFICINA
1725507;BEGUR;17255;BEGUR;CAR. VENTURA SABATER 3;972623545;I6;L-V: DE 10:45 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;356999.22733974;5154082.97974555;1014524.93485108;4663333.31945246;S;41.95394404307;3.20697862338;41.95394404307;3.20697862338;OFICINA
1725606;PALS;17256;PALS;CAR. ENGINYER ALGARRA 9;972636642;JD;L-V: DE 09:00 A 12:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;350535.121503025;5156658.77620841;1009571.76413975;4664896.29699352;S;41.97114961974;3.14891057267;41.97114961974;3.14891057267;OFICINA
1725706;TORROELLA DE MONTGRI;17257;TORROELLA DE MONTGRÍ;CAR. FIGUERES 37;972759271;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;347525.508106758;5167326.87153488;1006762.51379395;4672646.25518799;S;42.04235994264;3.12187475554;42.04235994264;3.12187475554;OFICINA
1725801;L'ESTARTIT;17258;ESTARTIT (L');CAR. ROCA MAURA 29;972750009;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;356031.13423813;5168988.41619747;1013000.36401367;4674334.96539307;S;42.05344370134;3.19828209509;42.05344370134;3.19828209509;OFICINA
1730001;BLANES;17300;BLANES;PÇ. SOLIDARITAT  9;972331611;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;310591.398035363;5112570.23414661;982041.733642578;4630029.61541748;S;41.67601030027;2.79008999971;41.67601030027;2.79008999971;OFICINA
1731007;LLORET DE MAR;17310;LLORET DE MAR;CAR. OLIVA 55;972364678;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;316673.291906882;5116361.44268685;986399.672439611;4633163.17921653;S;41.70144301779;2.84472458192;41.70144301779;2.84472458192;OFICINA
1731494;SANT GREGORI;17150;SANT GREGORI;PÇ. SARDANA S/N;972429202;3H;L-V: DE 10:45 A 14:30/S: SIN SERVICIO/Festivos: DE 10:45 A 14:30;CATALUÑA;17;GIRONA;306804.15317945;5159515.21928348;976861.49562782;4664744.32594849;S;41.99022440163;2.75606860032;41.99022440163;2.75606860032;OFICINA
1732006;TOSSA;17320;TOSSA;CAR. MARIA AUXILIADORA 4;972340457;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;326114.967585416;5119169.70290112;993316.359191895;4635739.66339112;S;41.72027530098;2.92954059762;41.72027530098;2.92954059762;OFICINA
1740001;BREDA;17400;BREDA;CAR. SANT ISCLE 11;972871677;JD;L-V: DE 09:00 A 12:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;284679.47238342;5123295.24816685;962138.505728571;4636738.16731495;S;41.74793133356;2.55731921117;41.74793133356;2.55731921117;OFICINA
1740105;ARBUCIES;17401;ARBÚCIES;CAR. FRANCESC CAMPRODON 75;972162321;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;280215.043186168;5133308.75918963;958322.744812011;4643973.88439941;S;41.81500843878;2.51721456134;41.81500843878;2.51721456134;OFICINA
1740313;SANT HILARI SACALM;17403;SANT HILARI SACALM;PÇ. GRAVALOSA 2;972869400;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;279383.76024332;5142812.67372832;957247.55303037;4650998.62021984;S;41.87860702094;2.50974701961;41.87860702094;2.50974701961;OFICINA
1741005;SILS;17410;SILS;PS. COSME I DAMIA 1;972854022;I6;L-V: DE 10:45 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CATALUÑA;17;GIRONA;305348.977664202;5132431.86539279;977129.29680167;4644554.91855818;S;41.80913722877;2.74299653626;41.80913722877;2.74299653626;OFICINA
